case_id,split,workload,entries,q_bits,rom_bits,sequence_length,head_dimension,score_scale,repetition,seed,optimized_oracle_probability_mae,optimized_oracle_probability_relative,optimized_oracle_probability_cosine,optimized_oracle_attention_mae,optimized_oracle_attention_relative,optimized_oracle_attention_cosine,ab_softmax_mae,ab_softmax_relative,ab_softmax_cosine,ab_attention_mae,ab_attention_relative,ab_attention_cosine,optimized_fp32_softmax_mae,optimized_fp32_softmax_relative,optimized_fp32_softmax_cosine,optimized_fp32_attention_mae,optimized_fp32_attention_relative,optimized_fp32_attention_cosine,optimized_probability_sum,optimized_probability_sum_error,ab_probability_sum_error,optimized_fp32_probability_sum_error,case_worst_error
single_head_qktv_L512_D128_scale1_R0,final_test,single_head_qktv,128,18,2432,512,128,2.0,0,4235288086,1.464336926753228e-05,0.007497405064976527,0.9999719403185066,0.00047233648941298525,0.009341659720804134,0.9999587697979027,9.55345697661869e-07,0.0004894412871587697,0.9999999960784571,2.6200757929473184e-05,0.0005190481597916112,0.9999999944886279,1.464338586742997e-05,0.007497412570643953,0.9999719401473803,0.0004723361157630279,0.009341651390896127,0.9999587695876209,0.999867428196012,0.00013257180398795754,0.000489136997202877,0.00013270431372802705,0.009341659720804134
single_head_qktv_L512_D128_scale1_R1,final_test,single_head_qktv,128,18,2432,512,128,2.0,1,302077923,2.069057282484654e-05,0.010593573286321429,0.9999220138301069,0.0006669282692384898,0.01157913383027268,0.9999370735992414,8.136510132317198e-09,4.167223356165177e-06,0.9999999991157628,2.3189240891952068e-06,4.013760864162499e-05,0.9999999992103227,2.0690550840640753e-05,0.010593562223180919,0.9999220140817136,0.0006669259855698328,0.011579094443023524,0.9999370738593993,0.9996849681192543,0.00031503188074566424,4.165893187746406e-06,0.00031501368357567117,0.01157913383027268
single_head_qktv_L1024_D64_scale0_R0,final_test,single_head_qktv,128,18,2432,1024,64,1.0,0,2869137017,1.157923955308373e-05,0.011857141302357736,0.9999435979039758,0.00047314964688890043,0.01004904391965588,0.9999545649498977,3.812722937368562e-08,3.90545007535421e-05,0.9999999904215463,6.185789970913902e-06,0.00013169037496618536,0.9999999917621788,1.1579252587878841e-05,0.011857154424149004,0.9999435976682888,0.0004731499466288369,0.010049050194581481,0.9999545649045494,0.999726200621808,0.00027379937819205225,3.904228287865408e-05,0.0002738184248300968,0.011857141302357736
single_head_qktv_L1024_D64_scale0_R1,final_test,single_head_qktv,128,18,2432,1024,64,1.0,1,3332877875,1.2180130932260492e-05,0.012472454074634744,0.9999093235267252,0.0006469243738209555,0.014175069455243458,0.9999040777893932,6.832038934589946e-09,6.9932761929744806e-06,0.9999999990420914,1.7631318769417703e-06,3.864723800222614e-05,0.999999999312191,1.2180129784766791e-05,0.012472454447984171,0.9999093234480484,0.0006469222353189252,0.014175023937394594,0.9999040782028952,1.0003976106454502,0.000397610645450186,6.996007869020104e-06,0.0003977347896579886,0.014175069455243458
single_head_qktv_L1024_D64_scale1_R0,final_test,single_head_qktv,128,18,2432,1024,64,2.0,0,1493452260,1.1591534965722592e-05,0.011869731804899935,0.9999031078686315,0.0005821593786180977,0.015531069647369144,0.9998891095407872,2.562860146326784e-08,2.6185962064923912e-05,0.9999999943446372,4.103440005565062e-06,0.00010951071978622097,0.9999999942734401,1.1591531682952905e-05,0.01186972859048583,0.9999031079797949,0.0005821602198921028,0.015531092002901559,0.9998891096303429,1.002230700920336,0.0022307009203359485,2.624368789838627e-05,0.0022307133167487336,0.015531069647369144
single_head_qktv_L1024_D64_scale1_R1,final_test,single_head_qktv,128,18,2432,1024,64,2.0,1,960867964,1.30707113949999e-05,0.0133844084684799,0.9998849420920994,0.0006688515393509291,0.014993174287049575,0.9999026643882449,1.467672277044585e-07,0.00015026897465311403,0.9999999731303894,1.2676118785748258e-05,0.00028468546781959964,0.999999971031103,1.3070716323504428e-05,0.013384413921897214,0.9998849420504566,0.0006688510129606584,0.014993162540232263,0.9999026645875091,1.000287819801997,0.00028781980199710233,0.0001502896411693655,0.00028785018275812035,0.014993174287049575
single_head_qktv_L1024_D128_scale0_R0,final_test,single_head_qktv,128,18,2432,1024,128,1.0,0,2754937069,1.0799825693421157e-05,0.011059021510063265,0.9999307557708548,0.00046548121095642573,0.010115454112272687,0.9999525936200211,6.288128062692522e-08,6.444052877002882e-05,0.9999999796900031,9.919171134242788e-06,0.00021575659504733874,0.9999999792220364,1.079981363982796e-05,0.011059007079351875,0.999930755512908,0.00046548239242838463,0.01011547771395139,0.9999525937021554,0.999286540572939,0.000713459427061025,6.396138269337825e-05,0.000713648217242735,0.011059021510063265
single_head_qktv_L1024_D128_scale0_R1,final_test,single_head_qktv,128,18,2432,1024,128,1.0,1,3089636586,9.822382961334409e-06,0.010058120152406437,0.9999371618950376,0.000533342345084811,0.012429091666702485,0.9999264149116541,4.1938861272683425e-09,4.295791706796272e-06,0.9999999991129191,1.748013346514199e-06,4.070069253055469e-05,0.9999999991138899,9.822403200132612e-06,0.010058142344064316,0.9999371616763923,0.000533343200913805,0.012429113493594154,0.9999264147564179,0.9997127737769915,0.00028722622300847434,4.294539394322783e-06,0.000287080358248204,0.012429091666702485
single_head_qktv_L1024_D128_scale1_R0,final_test,single_head_qktv,128,18,2432,1024,128,2.0,0,4047313047,1.0387502665218883e-05,0.010636802729184136,0.9999287506731599,0.00048362622651055805,0.011091805704096607,0.9999355649247812,4.714168326813706e-07,0.0004828708736485109,0.9999999870849985,2.1521815142477863e-05,0.0004930148347447125,0.9999999861290709,1.0387489394858562e-05,0.010636790310553536,0.9999287510378989,0.0004836259734020132,0.011091800559905735,0.9999355651507857,1.0001927216635522,0.00019272166355221998,0.00048273083666572347,0.00019283167966932524,0.011091805704096607
single_head_qktv_L1024_D128_scale1_R1,final_test,single_head_qktv,128,18,2432,1024,128,2.0,1,2647565578,1.0091083773024557e-05,0.010333269783577147,0.9999324776703584,0.000511242781394114,0.012254451054742876,0.999930941197828,1.607927302416101e-08,1.644877142551737e-05,0.9999999938373152,4.1968105506384745e-06,0.00010046490816066268,0.9999999956618202,1.0091080074658976e-05,0.01033326627959527,0.9999324777519113,0.0005112417766213184,0.01225442775317872,0.9999309415826388,1.001013752498693,0.0010137524986930657,1.6465175576740876e-05,0.0010137798999494407,0.012254451054742876
random_scores_L128_D64_scale0_R0,calibration,random_scores,128,20,2688,128,64,1.0,0,685338081,5.524973922127336e-05,0.00707196662032299,0.9999702267375583,0.0006955594967231811,0.006348462121226,0.9999769674294987,1.304924808209762e-07,1.669390585657664e-05,0.9999999935776468,1.1085554433520883e-05,0.00010115067672002021,0.9999999945338282,5.5249738579732366e-05,0.00707196637766512,0.9999702266561168,0.0006955556018510833,0.006348426405157033,0.9999769674895511,1.0005637103458866,0.0005637103458866477,1.6703037545084953e-05,0.0005636876448988914,0.00707196662032299
random_scores_L128_D64_scale0_R1,calibration,random_scores,128,20,2688,128,64,1.0,1,663847107,5.83082928408642e-05,0.0074634614836306176,0.999966618236742,0.0010040786154292733,0.01015113367234891,0.9999534482008334,5.529727786779404e-08,7.07995809356269e-06,0.9999999983478026,5.638852599076927e-06,5.722015074807374e-05,0.9999999983046883,5.8308421102992725e-05,0.007463477753910762,0.9999666181818377,0.0010040825000032783,0.010151172789712299,0.9999534478854756,0.9997377930558287,0.0002622069441713393,7.078051567077637e-06,0.00026222667656838894,0.01015113367234891
random_scores_L128_D64_scale1_R0,calibration,random_scores,128,20,2688,128,64,2.0,0,3773109054,5.3543988118149815e-05,0.006853630479123176,0.9999793490358887,0.0014991302957120672,0.008277932778846125,0.9999719261688919,1.3166300050215796e-08,1.6863826921572e-06,0.9999999999845293,1.1893862392753363e-06,6.588111735655678e-06,0.9999999999764932,5.354397364953911e-05,0.006853628551044406,0.999979349026329,0.001499128993600607,0.008277925606343026,0.9999719260911729,0.9993516040594841,0.0006483959405159112,1.6852864064276218e-06,0.0006484070436272305,0.008277932778846125
random_scores_L128_D64_scale1_R1,calibration,random_scores,128,20,2688,128,64,2.0,1,595832534,7.095267310374117e-05,0.00908194215727887,0.9999668897333226,0.0011609778045541478,0.008134484307147478,0.9999681886902849,6.069603841751814e-08,7.770152824080537e-06,0.9999999992461318,5.58407191419974e-06,3.917305108457142e-05,0.9999999992489641,7.09528071460852e-05,0.00908195848320257,0.9999668898140189,0.0011609769717324525,0.008134477325905668,0.9999681888167168,0.9998713616550958,0.00012863834490417503,7.769092917442322e-06,0.00012872989964307635,0.00908194215727887
random_scores_L128_D128_scale0_R0,calibration,random_scores,128,20,2688,128,128,1.0,0,3390620030,6.333459696442601e-05,0.00810682841144653,0.9999659360768005,0.0010084624396649808,0.010413083291659323,0.9999568773782618,7.254129741340876e-08,9.289398386854396e-06,0.9999999979973543,6.833954103058204e-06,7.084212898383525e-05,0.9999999972829089,6.333455075946404e-05,0.008106822362961773,0.9999659361172882,0.0010084630976052722,0.010413089787948639,0.999956877387963,0.9995665959140752,0.0004334040859248489,9.28528606891632e-06,0.0004334206460043788,0.010413083291659323
random_scores_L128_D128_scale0_R1,calibration,random_scores,128,20,2688,128,128,1.0,1,4022284655,6.717658745060149e-05,0.008598603193676991,0.9999540109761353,0.0010061884070720665,0.010055254887454347,0.9999436654604987,3.99722921429202e-09,5.114477559815224e-07,0.9999999999918288,4.271860234439373e-07,4.267795065401513e-06,0.9999999999904003,6.717665701216902e-05,0.008598611710166706,0.9999540109207241,0.0010061876600957476,0.01005524687775464,0.9999436654667623,1.000386833504308,0.0003868335043080151,5.116453394293785e-07,0.0003867884515784681,0.010055254887454347
random_scores_L128_D128_scale1_R0,calibration,random_scores,128,20,2688,128,128,2.0,0,887663375,5.700983171917981e-05,0.007297258460055016,0.999982343830439,0.001394914459466046,0.006899534838934408,0.9999777611060005,1.1375050235074013e-08,1.455864048920139e-06,0.9999999999841332,1.1352385627105832e-06,5.6221174458055686e-06,0.9999999999850087,5.7009680670461194e-05,0.007297239542401058,0.9999823439937905,0.0013949013373348862,0.00689947022617954,0.9999777614214774,1.0000992544028122,9.925440281222109e-05,1.4560064300894737e-06,9.931149043040932e-05,0.007297258460055016
random_scores_L128_D128_scale1_R1,calibration,random_scores,128,20,2688,128,128,2.0,1,1888543280,6.131779150853063e-05,0.00784867731309192,0.999982607954308,0.0016424673096381102,0.007454337499727268,0.9999838568219019,0.0,0.0,1.0,0.0,0.0,1.0,6.131804155984355e-05,0.007848709126346064,0.9999826077087403,0.0016424775385530666,0.007454383671868942,0.9999838565243614,1.000691413196364,0.0006914131963640102,0.0,0.0006913885663379915,0.00784867731309192
random_scores_L256_D64_scale0_R0,calibration,random_scores,128,20,2688,256,64,1.0,0,2004917602,3.268184725593601e-05,0.008366552897519619,0.9999529407448446,0.0007300359466967672,0.00983960737333616,0.9999481370837994,1.3594672054750845e-09,3.48221671049201e-07,0.9999999999932369,2.924934960901737e-07,3.941135408593907e-06,0.9999999999918522,3.2681901757314336e-05,0.00836656663583673,0.9999529406509295,0.0007300343131646514,0.00983958503174078,0.9999481373865007,0.9994315538788214,0.0005684461211785674,3.4802360460162163e-07,0.0005684717034455389,0.00983960737333616
random_scores_L256_D64_scale0_R1,calibration,random_scores,128,20,2688,256,64,1.0,1,1803965758,3.591283252442595e-05,0.009193685126253043,0.9999528458543354,0.0007508755943673806,0.00984794824458575,0.999948828130394,4.215780791128054e-08,1.0788926738066459e-05,0.9999999986258066,4.252913640812039e-06,5.559677761200231e-05,0.9999999983551888,3.5912853093122976e-05,0.009193690803899774,0.9999528457752823,0.0007508775452151895,0.009847974433310867,0.9999488281968315,1.0003326119185658,0.0003326119185658172,1.0792398825287819e-05,0.00033265673846472055,0.00984794824458575
random_scores_L256_D64_scale1_R0,calibration,random_scores,128,20,2688,256,64,2.0,0,2041129786,2.030377451988124e-05,0.005197766277089597,0.9999990565975799,0.0008162602804940034,0.0017375519529411515,0.9999992282362652,9.613358997739851e-10,2.460832743495369e-07,0.9999999999998676,1.8649734556674957e-07,3.964489449324274e-07,0.9999999999999233,2.0303626529383223e-05,0.005197727758070211,0.9999990565925344,0.0008162443118635565,0.0017375178781377074,0.999999228237412,1.0000763016269048,7.630162690475117e-05,2.461019903421402e-07,7.617975597895565e-05,0.005197766277089597
random_scores_L256_D64_scale1_R1,calibration,random_scores,128,20,2688,256,64,2.0,1,209589351,2.4293001640658305e-05,0.006219008420008526,0.9999972446167543,0.0009407477759996897,0.0034002958185856205,0.9999977626336962,1.5052819435368292e-08,3.854133350418887e-06,0.9999999999608344,3.0771043384447694e-06,1.1146414486093161e-05,0.9999999999510918,2.4293056100077592e-05,0.006219022353019661,0.9999972446109844,0.000940753030590713,0.0034003147580618054,0.9999977626985237,0.9998451732403737,0.0001548267596263031,3.853521775454283e-06,0.00015482814251299715,0.006219008420008526
random_scores_L256_D128_scale0_R0,calibration,random_scores,128,20,2688,256,128,1.0,0,3371775186,4.169536460749162e-05,0.010674013339517854,0.999934199380553,0.0009080865466924053,0.011540409816440696,0.9999347880384604,3.035938789253123e-08,7.771378903888419e-06,0.9999999990142796,2.968401531688869e-06,3.783441485979297e-05,0.9999999992086421,4.169538152609675e-05,0.010674017107929628,0.9999341994087865,0.0009080865929718129,0.01154040979492671,0.9999347880154776,1.0000881176674739,8.811766747385263e-05,7.772003300487995e-06,8.806494588498026e-05,0.011540409816440696
random_scores_L256_D128_scale0_R1,calibration,random_scores,128,20,2688,256,128,1.0,1,141512215,3.556262222297293e-05,0.00910403128908107,0.9999569940852476,0.000751986627451879,0.008964771718114575,0.999960016689476,6.10663732913963e-08,1.5632493509427194e-05,0.9999999981248203,5.063422577222809e-06,6.04787542303479e-05,0.9999999982108687,3.5562666425903444e-05,0.009104042133133072,0.999956993975956,0.0007519898954342352,0.008964809983338148,0.9999600164192103,1.0000474931148347,4.749311483465135e-05,1.5632991562597454e-05,4.744128091260791e-05,0.00910403128908107
random_scores_L256_D128_scale1_R0,calibration,random_scores,128,20,2688,256,128,2.0,0,2879470677,2.9377397349180367e-05,0.007520613721390174,0.9999980026341224,0.001412541132435375,0.0038826293424984834,0.999997174511658,4.763023753184825e-09,1.2183881961342374e-06,0.9999999999974255,9.661016520112753e-07,2.6472880117185045e-06,0.9999999999966115,2.9377714178657754e-05,0.007520695853106218,0.9999980026198086,0.0014125801171758212,0.0038827370064465684,0.9999971745201883,1.0007775603098708,0.0007775603098707506,1.2193340808153152e-06,0.0007776963836931827,0.007520613721390174
random_scores_L256_D128_scale1_R1,calibration,random_scores,128,20,2688,256,128,2.0,1,1485725105,2.4180414093880312e-05,0.00619018600803336,0.9999894755087106,0.0010219552347672852,0.004821644878891485,0.9999902376370285,1.7618617675907444e-10,4.511823072816347e-08,0.9999999999999877,2.9453076422214508e-08,1.3925035786084658e-07,0.9999999999999898,2.4180265988604788e-05,0.006190148699119842,0.9999894755218751,0.0010219601972494274,0.004821668557296646,0.9999902374267485,0.9996771273472405,0.0003228726527595427,4.510366125032306e-08,0.00032277474929287564,0.00619018600803336
random_scores_L512_D64_scale0_R0,calibration,random_scores,128,20,2688,512,64,1.0,0,393753057,2.233810728512063e-05,0.011437110929981764,0.9999211524750793,0.0007741665243601839,0.01343557227063869,0.9999070194718426,4.2130824340347317e-07,0.00021562647442679138,0.9999999625736945,1.811036781873554e-05,0.0003144866463730275,0.9999999779238689,2.2338053909720657e-05,0.011437082985148408,0.9999211529554496,0.0007741658846498467,0.013435560235037985,0.9999070196683233,1.000602240259468,0.0006022402594680898,0.00021570982062257826,0.0006021863446221687,0.01343557227063869
random_scores_L512_D64_scale0_R1,calibration,random_scores,128,20,2688,512,64,1.0,1,2303777491,2.1063432267479784e-05,0.010784477320949651,0.9999326016993708,0.0007067583370054206,0.013590817540185264,0.9999198551048262,9.999394023907371e-08,5.1205092773963643e-05,0.9999999844772847,1.212760980706662e-05,0.00023378169449866478,0.9999999755715288,2.106341673879797e-05,0.010784469564942039,0.9999326017684051,0.0007067586702760309,0.013590824414372937,0.999919854967427,0.9998911469665472,0.00010885303345276043,5.119689740240574e-05,0.00010883498180191964,0.013590817540185264
random_scores_L512_D64_scale1_R0,calibration,random_scores,128,20,2688,512,64,2.0,0,3353718886,1.775816688383533e-05,0.009092181444523688,0.9999693268553878,0.0010836388138351716,0.010539633947661622,0.9999419933879955,9.475797924096696e-11,4.856073719682507e-08,0.9999999999999791,2.9322109185159206e-08,2.860341465165115e-07,0.9999999999999474,1.7758185238359037e-05,0.009092191593621781,0.9999693264623861,0.0010836396977538243,0.010539643742688195,0.9999419929671723,0.9990805438292227,0.0009194561707772664,4.8516085371375084e-08,0.0009193735084238597,0.010539633947661622
random_scores_L512_D64_scale1_R1,calibration,random_scores,128,20,2688,512,64,2.0,1,3069741948,2.4744056363516375e-05,0.012668956858120384,0.9999367615532548,0.0014329989588416144,0.01311284238208714,0.9999442769185286,1.101289512916992e-07,5.642118940312301e-05,0.9999999933128043,1.5832167264306918e-05,0.00014421689983613647,0.9999999918407931,2.4744048135572072e-05,0.012668952008407274,0.9999367616830376,0.0014329967889352702,0.013112821365680764,0.9999442766517033,0.9994331034913557,0.0005668965086442768,5.638602306134999e-05,0.0005669467894904301,0.01311284238208714
random_scores_L512_D128_scale0_R0,calibration,random_scores,128,20,2688,512,128,1.0,0,2711588791,1.951784351427268e-05,0.009993135879307611,0.9999292054756648,0.0005741635040034449,0.010838231986217063,0.9999388586687912,3.755701527552446e-09,1.923371066116021e-06,0.9999999999262477,7.144462870201096e-07,1.3482499848401214e-05,0.9999999998951181,1.9517856564732483e-05,0.009993141516777626,0.9999292055128542,0.0005741640788983204,0.01083824188073057,0.9999388587036032,0.99976697917009,0.00023302082990994677,1.9229191821068525e-06,0.0002331253381271381,0.010838231986217063
random_scores_L512_D128_scale0_R1,calibration,random_scores,128,20,2688,512,128,1.0,1,4160562991,1.781605410753543e-05,0.009121819703058141,0.9999515839032938,0.0005022244073316802,0.009815055877623395,0.9999574612728185,1.0311964615539182e-09,5.274871201494849e-07,0.9999999999881769,2.4744076654314995e-07,4.826789496845621e-06,0.9999999999880328,1.7816072180210085e-05,0.009121828713917366,0.9999515837431261,0.0005022248515160754,0.009815064300540577,0.9999574611722732,1.000920869242691,0.0009208692426909693,5.279725883156061e-07,0.0009208426745317411,0.009815055877623395
random_scores_L512_D128_scale1_R0,calibration,random_scores,128,20,2688,512,128,2.0,0,699071233,1.9210992194088494e-05,0.009836028003373309,0.9999910414158538,0.001743600535061887,0.0064328831378659855,0.9999919454986612,2.6704952915679314e-08,1.3671196134906093e-05,0.9999999991788183,9.938863513525575e-06,3.6861641843161083e-05,0.9999999993034286,1.9210993727369896e-05,0.009836028626901153,0.9999910414093083,0.0017436083799111657,0.0064329118196693146,0.9999919455777565,1.0001409301198692,0.00014093011986915371,1.3672935892827809e-05,0.00014091369939706055,0.009836028003373309
random_scores_L512_D128_scale1_R1,calibration,random_scores,128,20,2688,512,128,2.0,1,2945457681,1.387825442460636e-05,0.0071056662653984585,0.9999980798199714,0.000861807031038492,0.0022638948170600032,0.9999981220746363,4.1848027265700694e-08,2.141595042226685e-05,0.9999999998227003,7.270758942468092e-06,1.9081807584153192e-05,0.9999999998141956,1.387819749154584e-05,0.0071056370059298804,0.9999980798275134,0.0008618265128461644,0.0022639461146923235,0.9999981220687829,1.0004995528931886,0.0004995528931885929,2.1426189960038755e-05,0.0004995374488885318,0.0071056662653984585
random_scores_L1024_D64_scale0_R0,calibration,random_scores,128,20,2688,1024,64,1.0,0,844679095,1.282328443216771e-05,0.013131043258539735,0.9998827810868832,0.0007621415738610582,0.01659995816548645,0.9998724296177042,3.643327062263779e-08,3.729725533801408e-05,0.9999999881706069,7.029277185210958e-06,0.00015389221724377363,0.9999999882135726,1.2823337618428354e-05,0.013131097901366007,0.999882780030074,0.0007621450895385351,0.016600033716166366,0.9998724283952217,1.0003165180150972,0.00031651801509724464,3.73076691175811e-05,0.0003165317302773474,0.01659995816548645
random_scores_L1024_D64_scale0_R1,calibration,random_scores,128,20,2688,1024,64,1.0,1,2426034371,9.178989497791568e-06,0.009399285245738565,0.9999448804985888,0.00044443279107152516,0.010621924063987017,0.9999460476100361,4.529264110431086e-07,0.0004640033700205587,0.999999985657136,2.1077619749121368e-05,0.0005043234714721937,0.9999999844252663,9.178981880353376e-06,0.009399278984365633,0.9999448804888514,0.00044443056685850024,0.010621872735978512,0.999946047876395,1.0000182716212294,1.827162122935988e-05,0.0004637966449081432,1.8435344827594236e-05,0.010621924063987017
random_scores_L1024_D64_scale1_R0,calibration,random_scores,128,20,2688,1024,64,2.0,0,974098872,8.881940526323527e-06,0.009095107098955292,0.9999948999032872,0.0008440610349687546,0.003714343269663273,0.9999954476615032,4.250106488967731e-09,4.35166802253714e-06,0.9999999999593804,1.951135345734656e-06,8.602048501791017e-06,0.9999999999624997,8.881960938483813e-06,0.009095126997171058,0.9999948999140751,0.0008440729434369132,0.00371439534193556,0.9999954476591827,1.0001056976536802,0.00010569765368018125,4.3521090447029565e-06,0.000105587282888564,0.009095107098955292
random_scores_L1024_D64_scale1_R1,calibration,random_scores,128,20,2688,1024,64,2.0,1,3900981413,7.685630034228325e-06,0.007870085155049807,0.9999751437212933,0.0008287052546116988,0.00754956802847043,0.9999765142647863,8.226788139609198e-10,8.421230243920599e-07,0.9999999999921957,4.19757270719856e-07,3.817181585621804e-06,0.9999999999938679,7.685657208406083e-06,0.007870111662283562,0.9999751436364792,0.0008287058190035168,0.007549572543107724,0.9999765141715375,1.0003571812183054,0.0003571812183054135,8.424231054959819e-07,0.0003570136064183771,0.007870085155049807
random_scores_L1024_D128_scale0_R0,calibration,random_scores,128,20,2688,1024,128,1.0,0,955864114,1.0552648428098138e-05,0.010805911990372494,0.9999305191856731,0.00042309021076675983,0.011047764357170854,0.9999375704162486,2.8755806624758407e-09,2.945924016077809e-06,0.9999999992842598,1.4183924577082507e-06,3.699729871881464e-05,0.9999999993134654,1.0552650056894208e-05,0.010805914714191284,0.9999305191770248,0.00042308961928938515,0.011047749755511154,0.9999375706633461,0.9995516710059746,0.00044832899402535986,2.944594598375261e-06,0.000448231276095612,0.011047764357170854
random_scores_L1024_D128_scale0_R1,calibration,random_scores,128,20,2688,1024,128,1.0,1,2316380272,9.761571626906002e-06,0.009995849345951748,0.9999416661741986,0.0004324904263614303,0.011974953231468351,0.9999371106283726,7.503331289626658e-10,7.681236094846282e-07,0.999999999900603,6.368900358211249e-07,1.764117263986559e-05,0.9999999998523231,9.76155564025305e-06,0.009995832492278686,0.999941666429464,0.00043248837027931586,0.011974896692889396,0.9999371111147144,1.00028394486435,0.0002839448643499054,7.683411240577698e-07,0.00028389651015459094,0.011974953231468351
random_scores_L1024_D128_scale1_R0,calibration,random_scores,128,20,2688,1024,128,2.0,0,2742530172,1.1199334088325834e-05,0.011468118106445654,0.9999709592816945,0.001152132308787161,0.009423238609908768,0.9999758961460627,7.772070764744399e-10,7.968817731366771e-07,0.9999999999966028,2.7926944312639534e-07,2.2985991878506227e-06,0.9999999999972562,1.1199310230497472e-05,0.01146809348891835,0.9999709594751487,0.001152127813838888,0.009423201957968844,0.9999758964407564,0.9987186397594883,0.0012813602405117308,7.958600463098264e-07,0.0012813765563066681,0.011468118106445654
random_scores_L1024_D128_scale1_R1,calibration,random_scores,128,20,2688,1024,128,2.0,1,1261299849,9.03669719751036e-06,0.009253577930250608,0.9999622621187456,0.0009074830028126979,0.01016121527424335,0.9999549586624807,4.999645142333975e-10,5.117755619568049e-07,0.9999999999974893,1.9988146959803998e-07,2.2454652829989165e-06,0.9999999999975563,9.036693504202442e-06,0.009253574364064291,0.9999622624721171,0.0009074797962966841,0.010161179775539757,0.9999549588061436,1.000368057099024,0.00036805709902409944,5.11963662574999e-07,0.000368080415526606,0.01016121527424335
single_head_qktv_L128_D64_scale0_R0,calibration,single_head_qktv,128,20,2688,128,64,1.0,0,3681430156,6.795440030881123e-05,0.008698163239527837,0.9999493019966311,0.0009577569423982646,0.00822870182327044,0.9999686571249282,7.743074093014002e-08,9.913913781032217e-06,0.9999999973763104,7.316150004044175e-06,6.280694289929901e-05,0.9999999983548286,6.795428589612129e-05,0.008698148598247617,0.9999493022419559,0.0009577541786711663,0.008228677836247889,0.999968657503061,0.9997296038782224,0.0002703961217775941,9.911134839057922e-06,0.0002703957143239677,0.008698163239527837
single_head_qktv_L128_D64_scale0_R1,calibration,single_head_qktv,128,20,2688,128,64,1.0,1,2849178091,5.650336174400789e-05,0.0072324303032330105,0.9999644316849216,0.0006730208894025289,0.006749178556244686,0.999977468198014,6.823029252700508e-09,8.733632933808471e-07,0.9999999999773928,6.734044291079044e-07,6.7463125967550296e-06,0.9999999999771507,5.65034774808737e-05,0.007232444643945187,0.9999644316094206,0.0006730227323714644,0.006749196593531474,0.9999774680781196,0.9999830697197467,1.693028025329113e-05,8.73347744345665e-07,1.699576387181878e-05,0.0072324303032330105
single_head_qktv_L128_D64_scale1_R0,calibration,single_head_qktv,128,20,2688,128,64,2.0,0,2455629496,6.73706191028038e-05,0.008623439245158888,0.9999650307971278,0.0008812966326549031,0.007281140891990824,0.9999720983680809,2.7488567866384983e-08,3.5187886209724657e-06,0.9999999996711766,2.526867319829762e-06,2.0889047668186885e-05,0.9999999997724246,6.737068315487704e-05,0.00862344684298931,0.999965030728175,0.000881305371876806,0.007281212856309614,0.999972098044544,0.9999319217167795,6.807828322052956e-05,3.518536686897278e-06,6.814795779064298e-05,0.008623439245158888
single_head_qktv_L128_D64_scale1_R1,calibration,single_head_qktv,128,20,2688,128,64,2.0,1,4192548942,6.555366977801204e-05,0.008390869731585543,0.9999604590800283,0.0008879070566714621,0.008645783661988708,0.9999569732634497,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,6.555361676419125e-05,0.008390862612352855,0.9999604591909492,0.0008879028464434668,0.00864574228217714,0.9999569734080729,1.0000117171148304,1.1717114830389619e-05,0.0,1.1677373549900949e-05,0.008645783661988708
single_head_qktv_L128_D128_scale0_R0,calibration,single_head_qktv,128,20,2688,128,128,1.0,0,1307573450,6.318861555412635e-05,0.008088142790928175,0.999953627270837,0.0012074341002680082,0.01002016736078555,0.9999542509681993,0.0,0.0,1.0,0.0,0.0,1.0,6.318862403986714e-05,0.008088143871688887,0.9999536268880153,0.0012074364130967297,0.010020186522464666,0.9999542508218893,1.0000056875724113,5.687572411261499e-06,0.0,5.686903023160994e-06,0.01002016736078555
single_head_qktv_L128_D128_scale0_R1,calibration,single_head_qktv,128,20,2688,128,128,1.0,1,956162435,7.79687975101294e-05,0.009980006081296565,0.9999398623331395,0.001124612783384721,0.01142583440985179,0.9999395919693544,1.3469616533257067e-08,1.7239350695270207e-06,0.9999999999219008,1.4419165381696075e-06,1.462856254410409e-05,0.9999999999051713,7.796888644406863e-05,0.00998001750347153,0.9999398622247886,0.0011246132235100958,0.011425838989767883,0.9999395918732319,1.000103727215901,0.00010372721590101719,1.7241109162569046e-06,0.00010373108671046793,0.01142583440985179
single_head_qktv_L128_D128_scale1_R0,calibration,single_head_qktv,128,20,2688,128,128,2.0,0,836259197,6.564142474325899e-05,0.00840210236713715,0.9999627910229493,0.0009848361248255635,0.006891749699779574,0.9999771188107305,1.5541445463895798e-07,1.989164004957628e-05,0.999999993963414,1.435583908460103e-05,0.00010022168220748793,0.9999999952002572,6.564154898569541e-05,0.008402117912171507,0.9999627907947537,0.0009848423178482335,0.006891793090710379,0.9999771185120493,1.0000907843495952,9.078434959519655e-05,1.989305019378662e-05,9.074174158740789e-05,0.00840210236713715
