workload,sequence_length,head_dimension,seed,model,model_role,lut_entries,lut_q_bits,lut_input_scale,lut_output_scale,probability_mae,probability_stable_relative_error,probability_cosine_similarity,output_mae,output_stable_relative_error,output_cosine_similarity,probability_sum,probability_sum_error,tile_size,tile_count,merge_count,tile_lengths,final_m,final_l,reciprocal_overflow_count,reciprocal_unsupported_count,ab_probability_mae,ab_probability_stable_relative_error,ab_probability_cosine_similarity,ab_output_mae,ab_output_stable_relative_error,ab_output_cosine_similarity,ab_probability_sum_error,optimized_vs_fp32_probability_mae,optimized_vs_fp32_probability_stable_relative_error,optimized_vs_fp32_probability_cosine_similarity,optimized_vs_fp32_output_mae,optimized_vs_fp32_output_stable_relative_error,optimized_vs_fp32_output_cosine_similarity,optimized_vs_fp32_probability_sum_error
single_head_qktv,1024,64,3326527057,fp32,primary,NA,NA,NA,NA,1.203674955613026e-10,1.2325631545477388e-07,0.9999999999999922,6.787147467520415e-09,1.736589433283717e-07,0.999999999999988,0.9999999859464879,1.4053512131795287e-08,32,32,31,"[6.017552375793457, 8.9087553024292, 2.4584929943084717, 11.649479866027832, 6.713736534118652, 8.520915031433105, 12.465072631835938, 7.227176666259766, 5.433352470397949, 12.450648307800293, 6.411340713500977, 11.12017822265625, 9.819662094116211, 8.972244262695312, 11.928215980529785, 5.5260515213012695, 5.820289611816406, 8.785531997680664, 9.30652141571045, 10.865856170654297, 8.658232688903809, 9.146815299987793, 11.922039031982422, 7.103096008300781, 2.937098264694214, 6.513136863708496, 5.141229152679443, 6.499783992767334, 7.477965354919434, 2.4333698749542236, 7.733517646789551, 5.395504951477051]",3.411228656768799,50.45354461669922,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,64,3326527057,fp16,primary,NA,NA,NA,NA,8.580218406108754e-07,0.0008786143647855364,0.9999993421082763,6.573395887912473e-05,0.0016818980130263543,0.9999987647339117,0.999883770942688,0.00011622905731201172,32,32,31,"[6.01953125, 8.90625, 2.458984375, 11.6484375, 6.71484375, 8.515625, 12.4609375, 7.2265625, 5.4296875, 12.453125, 6.41796875, 11.1171875, 9.8203125, 8.96875, 11.921875, 5.52734375, 5.8203125, 8.78125, 9.3046875, 10.8671875, 8.65625, 9.140625, 11.9140625, 7.08984375, 2.935546875, 6.51171875, 5.14453125, 6.5, 7.4765625, 2.431640625, 7.7265625, 5.3984375]",3.412109375,50.375,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,64,3326527057,mixed,primary,256,14,32.0,16384,9.372262477377597e-06,0.00959719677683466,0.9999592130034097,0.0004041258301534819,0.010340141417583482,0.9999542959533491,1.0008370324794669,0.0008370324794668704,32,32,31,"[6.028076171875, 8.90557861328125, 2.4638671875, 11.68865966796875, 6.72296142578125, 8.52850341796875, 12.470947265625, 7.23138427734375, 5.43505859375, 12.453857421875, 6.43536376953125, 11.126220703125, 9.83831787109375, 8.9674072265625, 11.96820068359375, 5.53961181640625, 5.83367919921875, 8.7965087890625, 9.3052978515625, 10.90960693359375, 8.673095703125, 9.1600341796875, 11.87213134765625, 7.120361328125, 2.9400634765625, 6.5172119140625, 5.15570068359375, 6.50299072265625, 7.48193359375, 2.43359375, 7.73974609375, 5.41375732421875]",3.412109375,50.48282241821289,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,64,3326527057,mixed_exact_exp,diagnostic,256,14,32.0,16384,5.635352515111186e-07,0.0005770600975473854,0.999999809607324,3.077189828127456e-05,0.0007873433375813422,0.9999998110266253,1.0000958140808507,9.581408085068688e-05,32,32,31,"[6.021650791168213, 8.90953254699707, 2.4574437141418457, 11.654816627502441, 6.71613073348999, 8.52103328704834, 12.465958595275879, 7.228549957275391, 5.437438488006592, 12.452632904052734, 6.415785789489746, 11.121111869812012, 9.82122802734375, 8.97254753112793, 11.93117618560791, 5.526192665100098, 5.816699981689453, 8.788688659667969, 9.308770179748535, 10.86752986907959, 8.657511711120605, 9.142829895019531, 11.917943000793457, 7.101204872131348, 2.9365129470825195, 6.515157699584961, 5.137999057769775, 6.4997944831848145, 7.4755659103393555, 2.4320342540740967, 7.733521461486816, 5.397308826446533]",3.412109375,50.412681579589844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,64,3326527057,mixed_rtl_exact,diagnostic,256,14,32.0,16384,9.372262477377597e-06,0.00959719677683466,0.9999592130034097,0.0004041258301534819,0.010340141417583482,0.9999542959533491,1.0008370324794669,0.0008370324794668704,32,32,31,"[6.028076171875, 8.90557861328125, 2.4638671875, 11.68865966796875, 6.72296142578125, 8.52850341796875, 12.470947265625, 7.23138427734375, 5.43505859375, 12.453857421875, 6.43536376953125, 11.126220703125, 9.83831787109375, 8.9674072265625, 11.96820068359375, 5.53961181640625, 5.83367919921875, 8.7965087890625, 9.3052978515625, 10.90960693359375, 8.673095703125, 9.1600341796875, 11.87213134765625, 7.120361328125, 2.9400634765625, 6.5172119140625, 5.15570068359375, 6.50299072265625, 7.48193359375, 2.43359375, 7.73974609375, 5.41375732421875]",3.412109375,50.48277282714844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,64,3326527057,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,9.384536428122254e-06,0.009609765302397188,0.9999591694884875,0.0004061663433625492,0.010392350886941553,0.9999542250643509,1.0008566995165893,0.0008566995165892877,32,32,31,"[6.028076171875, 8.90557861328125, 2.4638671875, 11.68865966796875, 6.72296142578125, 8.52850341796875, 12.470947265625, 7.23138427734375, 5.43505859375, 12.453857421875, 6.43536376953125, 11.126220703125, 9.83831787109375, 8.9674072265625, 11.96820068359375, 5.53961181640625, 5.83367919921875, 8.7965087890625, 9.3052978515625, 10.90960693359375, 8.673095703125, 9.1600341796875, 11.87213134765625, 7.120361328125, 2.9400634765625, 6.5172119140625, 5.15570068359375, 6.50299072265625, 7.48193359375, 2.43359375, 7.73974609375, 5.41375732421875]",3.412109375,50.48277282714844,0,0,2.1680413908597984e-08,2.218217664009131e-05,0.9999999734976015,9.934650734066963e-06,0.00025396489617946253,0.9999999735380453,1.966703712241724e-05,9.384529466416325e-06,0.00960975830866117,0.9999591695432511,0.00040616524347569793,0.010392322914166948,0.9999542254476299,0.0008567135701014195
single_head_qktv,1024,128,468178088,fp32,primary,NA,NA,NA,NA,1.9696529117952057e-10,2.0169245816782901e-07,0.9999999999999749,1.2981385455730244e-08,2.399004712102369e-07,0.9999999999999843,0.9999998199091351,1.8009086488746107e-07,32,32,31,"[8.522351264953613, 7.83595609664917, 9.74771785736084, 5.554058074951172, 1.9257479906082153, 7.484218120574951, 6.598509788513184, 9.915362358093262, 2.9178740978240967, 6.427102565765381, 2.253268241882324, 6.838057994842529, 6.909201145172119, 2.6902902126312256, 4.435421943664551, 4.199948310852051, 4.893904685974121, 8.279858589172363, 6.271216869354248, 2.5066771507263184, 7.379795551300049, 3.8345227241516113, 7.311769008636475, 6.918075084686279, 8.209512710571289, 10.94160270690918, 9.315943717956543, 6.515120029449463, 7.670837879180908, 7.374392509460449, 1.9444663524627686, 3.828547954559326]",4.015172004699707,32.7080078125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,128,468178088,fp16,primary,NA,NA,NA,NA,9.498262942222016e-07,0.0009726221252835342,0.9999992607732142,9.042597648739847e-05,0.0016711031686834988,0.9999987233464832,0.9996397495269775,0.00036025047302246094,32,32,31,"[8.515625, 7.83203125, 9.765625, 5.55078125, 1.923828125, 7.4765625, 6.59375, 9.90625, 2.916015625, 6.41796875, 2.25, 6.83203125, 6.90625, 2.689453125, 4.4375, 4.19921875, 4.890625, 8.28125, 6.265625, 2.509765625, 7.37890625, 3.83984375, 7.31640625, 6.91796875, 8.203125, 10.9453125, 9.328125, 6.51171875, 7.66796875, 7.375, 1.9453125, 3.828125]",4.015625,32.6875,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,128,468178088,mixed,primary,256,14,32.0,16384,1.1704805495016092e-05,0.011985720826896475,0.9999350926913371,0.0005514636644213227,0.010191238323610597,0.9999488961145886,1.0001574618618179,0.0001574618618178647,32,32,31,"[8.516845703125, 7.83599853515625, 9.7740478515625, 5.5460205078125, 1.92486572265625, 7.47601318359375, 6.60784912109375, 9.922119140625, 2.914306640625, 6.408447265625, 2.2515869140625, 6.80108642578125, 6.93927001953125, 2.69085693359375, 4.4427490234375, 4.19873046875, 4.89349365234375, 8.308349609375, 6.2559814453125, 2.509521484375, 7.3760986328125, 3.84027099609375, 7.3043212890625, 6.94189453125, 8.221923828125, 10.9432373046875, 9.329345703125, 6.51763916015625, 7.6888427734375, 7.38623046875, 1.9483642578125, 3.83251953125]",4.015625,32.69034194946289,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,128,468178088,mixed_exact_exp,diagnostic,256,14,32.0,16384,5.674020788133007e-07,0.0005810197287048198,0.9999998450852368,3.2814715782061065e-05,0.0006064272419606391,0.999999837297139,1.0000864607391122,8.646073911222629e-05,32,32,31,"[8.527131080627441, 7.837606906890869, 9.749849319458008, 5.553841590881348, 1.9250731468200684, 7.483565807342529, 6.598604679107666, 9.915824890136719, 2.9167983531951904, 6.426874160766602, 2.252992630004883, 6.833773612976074, 6.9105072021484375, 2.6898369789123535, 4.436528205871582, 4.200032711029053, 4.8908491134643555, 8.27877426147461, 6.269136428833008, 2.506411552429199, 7.3811163902282715, 3.835766077041626, 7.314910888671875, 6.914229393005371, 8.209468841552734, 10.94428539276123, 9.320154190063477, 6.516132831573486, 7.671905040740967, 7.373041152954102, 1.9448572397232056, 3.8288733959198]",4.015625,32.694236755371094,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,128,468178088,mixed_rtl_exact,diagnostic,256,14,32.0,16384,1.1704805495016092e-05,0.011985720826896475,0.9999350926913371,0.0005514636644213227,0.010191238323610597,0.9999488961145886,1.0001574618618179,0.0001574618618178647,32,32,31,"[8.516845703125, 7.83599853515625, 9.7740478515625, 5.5460205078125, 1.92486572265625, 7.47601318359375, 6.60784912109375, 9.922119140625, 2.914306640625, 6.408447265625, 2.2515869140625, 6.80108642578125, 6.93927001953125, 2.69085693359375, 4.4427490234375, 4.19873046875, 4.89349365234375, 8.308349609375, 6.2559814453125, 2.509521484375, 7.3760986328125, 3.84027099609375, 7.3043212890625, 6.94189453125, 8.221923828125, 10.9432373046875, 9.329345703125, 6.51763916015625, 7.6888427734375, 7.38623046875, 1.9483642578125, 3.83251953125]",4.015625,32.69031524658203,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
single_head_qktv,1024,128,468178088,mixed_rtl_reciprocal,diagnostic,256,14,32.0,16384,1.1702709941088116e-05,0.011983574979674227,0.9999351356882238,0.0005521989415340569,0.010204826497724723,0.9999487945777625,1.0001718381354294,0.00017183813542942517,32,32,31,"[8.516845703125, 7.83599853515625, 9.7740478515625, 5.5460205078125, 1.92486572265625, 7.47601318359375, 6.60784912109375, 9.922119140625, 2.914306640625, 6.408447265625, 2.2515869140625, 6.80108642578125, 6.93927001953125, 2.69085693359375, 4.4427490234375, 4.19873046875, 4.89349365234375, 8.308349609375, 6.2559814453125, 2.509521484375, 7.3760986328125, 3.84027099609375, 7.3043212890625, 6.94189453125, 8.221923828125, 10.9432373046875, 9.329345703125, 6.51763916015625, 7.6888427734375, 7.38623046875, 1.9483642578125, 3.83251953125]",4.015625,32.69031524658203,0,0,1.6271258118649712e-08,1.665914513348829e-05,0.9999999953108688,4.844681825488806e-06,8.945471502460822e-05,0.9999999960458523,1.4376273611560464e-05,1.1702715038808265e-05,0.011983582357873375,0.9999351355812678,0.0005521995390154188,0.010204839446323683,0.9999487949243038,0.00017201822629431263
