candidate_id,opcode,opcode_name,funct3,funct7,rs1,rs2,variable_rd,words_checked,active_decoder_family_overlap_count,selected_generator_family_overlap_count,all_source_generator_family_overlap_count,active_decoder_all_32_rd_safe,selected_generator_all_32_rd_safe,all_source_all_32_rd_safe,status,pattern
,0x7b,custom-3,3,117,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11101010000000000011?????1111011
,0x7b,custom-3,3,118,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11101100000000000011?????1111011
,0x7b,custom-3,3,119,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11101110000000000011?????1111011
,0x7b,custom-3,3,120,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110000000000000011?????1111011
,0x7b,custom-3,3,121,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110010000000000011?????1111011
,0x7b,custom-3,3,122,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110100000000000011?????1111011
,0x7b,custom-3,3,123,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110110000000000011?????1111011
,0x7b,custom-3,3,124,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111000000000000011?????1111011
,0x7b,custom-3,3,125,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111010000000000011?????1111011
,0x7b,custom-3,3,126,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111100000000000011?????1111011
,0x7b,custom-3,3,127,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111110000000000011?????1111011
,0x7b,custom-3,4,0,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000000000000000100?????1111011
,0x7b,custom-3,4,1,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000010000000000100?????1111011
,0x7b,custom-3,4,2,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000100000000000100?????1111011
,0x7b,custom-3,4,3,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000110000000000100?????1111011
,0x7b,custom-3,4,4,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001000000000000100?????1111011
,0x7b,custom-3,4,5,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001010000000000100?????1111011
,0x7b,custom-3,4,6,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001100000000000100?????1111011
,0x7b,custom-3,4,7,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001110000000000100?????1111011
,0x7b,custom-3,4,8,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010000000000000100?????1111011
,0x7b,custom-3,4,9,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010010000000000100?????1111011
,0x7b,custom-3,4,10,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010100000000000100?????1111011
,0x7b,custom-3,4,11,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00010110000000000100?????1111011
,0x7b,custom-3,4,12,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011000000000000100?????1111011
,0x7b,custom-3,4,13,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011010000000000100?????1111011
,0x7b,custom-3,4,14,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011100000000000100?????1111011
,0x7b,custom-3,4,15,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00011110000000000100?????1111011
,0x7b,custom-3,4,16,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100000000000000100?????1111011
,0x7b,custom-3,4,17,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100010000000000100?????1111011
,0x7b,custom-3,4,18,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100100000000000100?????1111011
,0x7b,custom-3,4,19,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100110000000000100?????1111011
,0x7b,custom-3,4,20,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101000000000000100?????1111011
,0x7b,custom-3,4,21,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101010000000000100?????1111011
,0x7b,custom-3,4,22,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101100000000000100?????1111011
,0x7b,custom-3,4,23,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101110000000000100?????1111011
,0x7b,custom-3,4,24,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110000000000000100?????1111011
,0x7b,custom-3,4,25,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110010000000000100?????1111011
,0x7b,custom-3,4,26,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110100000000000100?????1111011
,0x7b,custom-3,4,27,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00110110000000000100?????1111011
,0x7b,custom-3,4,28,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111000000000000100?????1111011
,0x7b,custom-3,4,29,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111010000000000100?????1111011
,0x7b,custom-3,4,30,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111100000000000100?????1111011
,0x7b,custom-3,4,31,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00111110000000000100?????1111011
,0x7b,custom-3,4,32,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000000000000000100?????1111011
,0x7b,custom-3,4,33,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000010000000000100?????1111011
,0x7b,custom-3,4,34,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000100000000000100?????1111011
,0x7b,custom-3,4,35,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000110000000000100?????1111011
,0x7b,custom-3,4,36,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001000000000000100?????1111011
,0x7b,custom-3,4,37,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001010000000000100?????1111011
,0x7b,custom-3,4,38,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001100000000000100?????1111011
,0x7b,custom-3,4,39,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001110000000000100?????1111011
,0x7b,custom-3,4,40,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010000000000000100?????1111011
,0x7b,custom-3,4,41,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010010000000000100?????1111011
,0x7b,custom-3,4,42,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010100000000000100?????1111011
,0x7b,custom-3,4,43,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01010110000000000100?????1111011
,0x7b,custom-3,4,44,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011000000000000100?????1111011
,0x7b,custom-3,4,45,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011010000000000100?????1111011
,0x7b,custom-3,4,46,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011100000000000100?????1111011
,0x7b,custom-3,4,47,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01011110000000000100?????1111011
,0x7b,custom-3,4,48,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100000000000000100?????1111011
,0x7b,custom-3,4,49,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100010000000000100?????1111011
,0x7b,custom-3,4,50,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100100000000000100?????1111011
,0x7b,custom-3,4,51,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100110000000000100?????1111011
,0x7b,custom-3,4,52,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101000000000000100?????1111011
,0x7b,custom-3,4,53,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101010000000000100?????1111011
,0x7b,custom-3,4,54,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101100000000000100?????1111011
,0x7b,custom-3,4,55,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101110000000000100?????1111011
,0x7b,custom-3,4,56,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01110000000000000100?????1111011
,0x7b,custom-3,4,57,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01110010000000000100?????1111011
,0x7b,custom-3,4,58,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01110100000000000100?????1111011
,0x7b,custom-3,4,59,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01110110000000000100?????1111011
,0x7b,custom-3,4,60,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01111000000000000100?????1111011
,0x7b,custom-3,4,61,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01111010000000000100?????1111011
,0x7b,custom-3,4,62,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01111100000000000100?????1111011
,0x7b,custom-3,4,63,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01111110000000000100?????1111011
,0x7b,custom-3,4,64,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10000000000000000100?????1111011
,0x7b,custom-3,4,65,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10000010000000000100?????1111011
,0x7b,custom-3,4,66,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10000100000000000100?????1111011
,0x7b,custom-3,4,67,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10000110000000000100?????1111011
,0x7b,custom-3,4,68,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10001000000000000100?????1111011
,0x7b,custom-3,4,69,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10001010000000000100?????1111011
,0x7b,custom-3,4,70,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10001100000000000100?????1111011
,0x7b,custom-3,4,71,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10001110000000000100?????1111011
,0x7b,custom-3,4,72,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10010000000000000100?????1111011
,0x7b,custom-3,4,73,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10010010000000000100?????1111011
,0x7b,custom-3,4,74,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10010100000000000100?????1111011
,0x7b,custom-3,4,75,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10010110000000000100?????1111011
,0x7b,custom-3,4,76,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10011000000000000100?????1111011
,0x7b,custom-3,4,77,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10011010000000000100?????1111011
,0x7b,custom-3,4,78,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10011100000000000100?????1111011
,0x7b,custom-3,4,79,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10011110000000000100?????1111011
,0x7b,custom-3,4,80,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10100000000000000100?????1111011
,0x7b,custom-3,4,81,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10100010000000000100?????1111011
,0x7b,custom-3,4,82,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10100100000000000100?????1111011
,0x7b,custom-3,4,83,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10100110000000000100?????1111011
,0x7b,custom-3,4,84,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10101000000000000100?????1111011
,0x7b,custom-3,4,85,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10101010000000000100?????1111011
,0x7b,custom-3,4,86,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10101100000000000100?????1111011
,0x7b,custom-3,4,87,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10101110000000000100?????1111011
,0x7b,custom-3,4,88,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10110000000000000100?????1111011
,0x7b,custom-3,4,89,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10110010000000000100?????1111011
,0x7b,custom-3,4,90,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10110100000000000100?????1111011
,0x7b,custom-3,4,91,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10110110000000000100?????1111011
,0x7b,custom-3,4,92,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10111000000000000100?????1111011
,0x7b,custom-3,4,93,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10111010000000000100?????1111011
,0x7b,custom-3,4,94,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10111100000000000100?????1111011
,0x7b,custom-3,4,95,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,10111110000000000100?????1111011
,0x7b,custom-3,4,96,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11000000000000000100?????1111011
,0x7b,custom-3,4,97,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11000010000000000100?????1111011
,0x7b,custom-3,4,98,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11000100000000000100?????1111011
,0x7b,custom-3,4,99,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11000110000000000100?????1111011
,0x7b,custom-3,4,100,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11001000000000000100?????1111011
,0x7b,custom-3,4,101,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11001010000000000100?????1111011
,0x7b,custom-3,4,102,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11001100000000000100?????1111011
,0x7b,custom-3,4,103,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11001110000000000100?????1111011
,0x7b,custom-3,4,104,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11010000000000000100?????1111011
,0x7b,custom-3,4,105,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11010010000000000100?????1111011
,0x7b,custom-3,4,106,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11010100000000000100?????1111011
,0x7b,custom-3,4,107,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11010110000000000100?????1111011
,0x7b,custom-3,4,108,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11011000000000000100?????1111011
,0x7b,custom-3,4,109,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11011010000000000100?????1111011
,0x7b,custom-3,4,110,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11011100000000000100?????1111011
,0x7b,custom-3,4,111,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11011110000000000100?????1111011
,0x7b,custom-3,4,112,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11100000000000000100?????1111011
,0x7b,custom-3,4,113,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11100010000000000100?????1111011
,0x7b,custom-3,4,114,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11100100000000000100?????1111011
,0x7b,custom-3,4,115,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11100110000000000100?????1111011
,0x7b,custom-3,4,116,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11101000000000000100?????1111011
,0x7b,custom-3,4,117,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11101010000000000100?????1111011
,0x7b,custom-3,4,118,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11101100000000000100?????1111011
,0x7b,custom-3,4,119,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11101110000000000100?????1111011
,0x7b,custom-3,4,120,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110000000000000100?????1111011
,0x7b,custom-3,4,121,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110010000000000100?????1111011
,0x7b,custom-3,4,122,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110100000000000100?????1111011
,0x7b,custom-3,4,123,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11110110000000000100?????1111011
,0x7b,custom-3,4,124,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111000000000000100?????1111011
,0x7b,custom-3,4,125,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111010000000000100?????1111011
,0x7b,custom-3,4,126,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111100000000000100?????1111011
,0x7b,custom-3,4,127,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,11111110000000000100?????1111011
,0x7b,custom-3,5,0,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000000000000000101?????1111011
,0x7b,custom-3,5,1,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00000010000000000101?????1111011
,0x7b,custom-3,5,2,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00000100000000000101?????1111011
,0x7b,custom-3,5,3,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00000110000000000101?????1111011
,0x7b,custom-3,5,4,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00001000000000000101?????1111011
,0x7b,custom-3,5,5,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00001010000000000101?????1111011
,0x7b,custom-3,5,6,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00001100000000000101?????1111011
,0x7b,custom-3,5,7,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00001110000000000101?????1111011
,0x7b,custom-3,5,8,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00010000000000000101?????1111011
,0x7b,custom-3,5,9,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00010010000000000101?????1111011
,0x7b,custom-3,5,10,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00010100000000000101?????1111011
,0x7b,custom-3,5,11,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00010110000000000101?????1111011
,0x7b,custom-3,5,12,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00011000000000000101?????1111011
,0x7b,custom-3,5,13,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00011010000000000101?????1111011
,0x7b,custom-3,5,14,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00011100000000000101?????1111011
,0x7b,custom-3,5,15,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00011110000000000101?????1111011
,0x7b,custom-3,5,16,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100000000000000101?????1111011
,0x7b,custom-3,5,17,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00100010000000000101?????1111011
,0x7b,custom-3,5,18,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00100100000000000101?????1111011
,0x7b,custom-3,5,19,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00100110000000000101?????1111011
,0x7b,custom-3,5,20,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101000000000000101?????1111011
,0x7b,custom-3,5,21,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,00101010000000000101?????1111011
,0x7b,custom-3,5,22,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00101100000000000101?????1111011
,0x7b,custom-3,5,23,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00101110000000000101?????1111011
,0x7b,custom-3,5,24,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00110000000000000101?????1111011
,0x7b,custom-3,5,25,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00110010000000000101?????1111011
,0x7b,custom-3,5,26,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00110100000000000101?????1111011
,0x7b,custom-3,5,27,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00110110000000000101?????1111011
,0x7b,custom-3,5,28,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00111000000000000101?????1111011
,0x7b,custom-3,5,29,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00111010000000000101?????1111011
,0x7b,custom-3,5,30,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00111100000000000101?????1111011
,0x7b,custom-3,5,31,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,00111110000000000101?????1111011
,0x7b,custom-3,5,32,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000000000000000101?????1111011
,0x7b,custom-3,5,33,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01000010000000000101?????1111011
,0x7b,custom-3,5,34,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01000100000000000101?????1111011
,0x7b,custom-3,5,35,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01000110000000000101?????1111011
,0x7b,custom-3,5,36,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001000000000000101?????1111011
,0x7b,custom-3,5,37,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01001010000000000101?????1111011
,0x7b,custom-3,5,38,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01001100000000000101?????1111011
,0x7b,custom-3,5,39,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01001110000000000101?????1111011
,0x7b,custom-3,5,40,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01010000000000000101?????1111011
,0x7b,custom-3,5,41,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01010010000000000101?????1111011
,0x7b,custom-3,5,42,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01010100000000000101?????1111011
,0x7b,custom-3,5,43,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01010110000000000101?????1111011
,0x7b,custom-3,5,44,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01011000000000000101?????1111011
,0x7b,custom-3,5,45,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01011010000000000101?????1111011
,0x7b,custom-3,5,46,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01011100000000000101?????1111011
,0x7b,custom-3,5,47,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01011110000000000101?????1111011
,0x7b,custom-3,5,48,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100000000000000101?????1111011
,0x7b,custom-3,5,49,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01100010000000000101?????1111011
,0x7b,custom-3,5,50,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01100100000000000101?????1111011
,0x7b,custom-3,5,51,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01100110000000000101?????1111011
,0x7b,custom-3,5,52,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101000000000000101?????1111011
,0x7b,custom-3,5,53,x0,x0,x0..x31,32,0,1,2,Yes,No,No,UNSAFE,01101010000000000101?????1111011
,0x7b,custom-3,5,54,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01101100000000000101?????1111011
,0x7b,custom-3,5,55,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01101110000000000101?????1111011
,0x7b,custom-3,5,56,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01110000000000000101?????1111011
,0x7b,custom-3,5,57,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01110010000000000101?????1111011
,0x7b,custom-3,5,58,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01110100000000000101?????1111011
,0x7b,custom-3,5,59,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01110110000000000101?????1111011
,0x7b,custom-3,5,60,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01111000000000000101?????1111011
,0x7b,custom-3,5,61,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01111010000000000101?????1111011
,0x7b,custom-3,5,62,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01111100000000000101?????1111011
,0x7b,custom-3,5,63,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,01111110000000000101?????1111011
,0x7b,custom-3,5,64,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10000000000000000101?????1111011
,0x7b,custom-3,5,65,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10000010000000000101?????1111011
,0x7b,custom-3,5,66,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10000100000000000101?????1111011
,0x7b,custom-3,5,67,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10000110000000000101?????1111011
,0x7b,custom-3,5,68,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10001000000000000101?????1111011
,0x7b,custom-3,5,69,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10001010000000000101?????1111011
,0x7b,custom-3,5,70,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10001100000000000101?????1111011
,0x7b,custom-3,5,71,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10001110000000000101?????1111011
,0x7b,custom-3,5,72,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10010000000000000101?????1111011
,0x7b,custom-3,5,73,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10010010000000000101?????1111011
,0x7b,custom-3,5,74,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10010100000000000101?????1111011
,0x7b,custom-3,5,75,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10010110000000000101?????1111011
,0x7b,custom-3,5,76,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10011000000000000101?????1111011
,0x7b,custom-3,5,77,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10011010000000000101?????1111011
,0x7b,custom-3,5,78,x0,x0,x0..x31,32,0,0,1,Yes,Yes,No,UNSAFE,10011100000000000101?????1111011
