case_id,evidence_class,size_class,case_kind,N,D,config,trials,status,kernel_cycles_min,kernel_cycles_median,kernel_cycles_max,cycles_per_element,elements_per_cycle,tcdm_accessed,tcdm_congested,max_abs_error,max_rel_error,mean_abs_error,l2_relative_error,memory_footprint_bytes,paper_eligible,paper_ineligible_reasons,reproducible,input_hash,binary_hash,target_result_hash,trace_witness_gate,trace_target_equivalence_gate,fsm_gate
break_even_n2_d32,MAIN_PERFORMANCE,BREAK_EVEN,main,2,32,B2R_RVV,3,PASS,3285,3285,3285,51.328125,0.019482496194824964,255,0,9.900331497192383e-05,9.900331497192383e-05,1.9536134512985452e-06,1.4873360604039985e-05,17792,YES,NA,YES,82bd5df02e212d5062cf88a52f4b5c2f9f6c92170f2b7f2e2a46676594a1b22f,4856c9b433cb103d990e4dfcc2ad9a219b8d9a03495711bbc660f7cb0a3f9f64,f7d62c336bf5529fefa9dc75b0378b83f451b45e4639ba2022bf5581090908d7,PASS,PASS,NA
break_even_n2_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,2,8,A1_SMU_SCALAR,3,PASS,1582,1582,1582,98.875,0.010113780025284451,434,0,3.1575560569763184e-05,3.1575560569763184e-05,2.5644898414611816e-06,5.581109849307985e-06,17024,YES,NA,YES,581d67a5572269811b106a8332b763cd7ee8078b07aef9ef22b2c59b179c598b,be3b4e0834bbead17b6cf7875cb8ab2644f09707b989d1bd479c4ee3a55ca3ee,0dfd8c8cb837a254094b1616c77902bb0c7939096ab9b406e84df627b19e6a02,NA,NA,PASS
break_even_n2_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,2,8,A2_SMU_FULL,3,PASS,1459,1459,1459,91.1875,0.010966415352981495,451,0,3.1575560569763184e-05,3.1575560569763184e-05,2.5682151317596435e-06,5.582126534760818e-06,17024,YES,NA,YES,581d67a5572269811b106a8332b763cd7ee8078b07aef9ef22b2c59b179c598b,ffed54c4bf944c5621bb5159a6f0e3a1d2f4de057e6a0c4b48894608c379b7b7,b27af02ae35e495a900f2452ea39c8bebaeef34c0bd4a64ce9eb90fa422e7673,NA,NA,PASS
break_even_n2_d8,MAIN_PERFORMANCE,BREAK_EVEN,main,2,8,B2R_RVV,3,PASS,3062,3062,3062,191.375,0.005225342913128674,183,0,3.1575560569763184e-05,3.1575560569763184e-05,2.5644898414611816e-06,5.581109849307985e-06,17024,YES,NA,YES,581d67a5572269811b106a8332b763cd7ee8078b07aef9ef22b2c59b179c598b,dde437717d971e85f6d2b58a8ba045198a6cc16e61161262b72b58542f459ede,d27306a682ad5f0aaba367ba149c5cac71832a91ad7014a7eb1c9b937b0d1732,PASS,PASS,NA
break_even_n4_d1,MAIN_PERFORMANCE,BREAK_EVEN,main,4,1,A1_SMU_SCALAR,3,PASS,1858,1858,1858,464.5,0.002152852529601722,467,0,1.615285873413086e-05,1.615285873413086e-05,1.8154581387837727e-06,1.5943950688438268e-06,16768,YES,NA,YES,05bc6e4bb451a842c57c3e716bbd4d8237c14e39a43b742f582bef7f3f94d854,bcb0feadad54da7e80b69b745e884c77eaf67abbe780d2efa19d909358e58886,554614c2026c7ef80d16aadd303ee71f31e0950e526e50efcecf85fdf0cf840d,NA,NA,PASS
break_even_n4_d1,MAIN_PERFORMANCE,BREAK_EVEN,main,4,1,A2_SMU_FULL,3,PASS,1380,1380,1380,345.0,0.002898550724637681,416,0,1.6182661056518555e-05,1.6182661056518555e-05,1.817941665649414e-06,1.5971972144218042e-06,16768,YES,NA,YES,05bc6e4bb451a842c57c3e716bbd4d8237c14e39a43b742f582bef7f3f94d854,0098201004f4620fafc5d4e90bf1fda2937e19d416bdd277737f344d422cc1cc,a149d85368ae6bdd03af2b35dad8f4e24005b91286a2b8acf5bf3e8ab6b86811,NA,NA,PASS
break_even_n4_d1,MAIN_PERFORMANCE,BREAK_EVEN,main,4,1,B2R_RVV,3,PASS,5946,5946,5946,1486.5,0.0006727211570803902,262,0,1.615285873413086e-05,1.615285873413086e-05,1.8154581387837727e-06,1.5943950688438268e-06,16768,YES,NA,YES,05bc6e4bb451a842c57c3e716bbd4d8237c14e39a43b742f582bef7f3f94d854,1420eef549ae3c13a1f472b482ac46a0d8b4256a74bbd034fb33a5cd27efa60a,cd6792c4e29bad9383649c9a54dda4b98145b852ba96251a036ae2d41ad8ea5b,PASS,PASS,NA
break_even_n4_d16,MAIN_PERFORMANCE,BREAK_EVEN,main,4,16,A1_SMU_SCALAR,3,PASS,1839,1839,1839,28.734375,0.034801522566612286,551,0,2.288818359375e-05,6.794929504394531e-06,1.7304361487428348e-06,2.629442946263261e-06,17792,YES,NA,YES,c5e06006cbf53bcdc3ebda812a88eafa1c21069d2e24eef6d321ada15c1cff5d,8927d3f16a85ee065124486ffb91acc50b1de008372323b545d138484b9b4378,8f9aec1a88392ad2b019a104ca9f925f5f7e60914c22d3a0c0ed6c7b14205fd7,NA,NA,PASS
break_even_n4_d16,MAIN_PERFORMANCE,BREAK_EVEN,main,4,16,A2_SMU_FULL,3,PASS,1860,1860,1860,29.0625,0.034408602150537634,687,3,2.288818359375e-05,6.794929504394531e-06,1.7268143387304412e-06,2.6281022292030256e-06,17792,YES,NA,YES,c5e06006cbf53bcdc3ebda812a88eafa1c21069d2e24eef6d321ada15c1cff5d,c80079ca7dda0efb93e5a69c17044bfa989403b1d885a5fbe04491e75718fde3,7b9b978c5d1ec69bf9306ccc6b823902ad5688faa48b146f31ce4248776cf119,NA,NA,PASS
break_even_n4_d16,MAIN_PERFORMANCE,BREAK_EVEN,main,4,16,B2R_RVV,3,PASS,6107,6107,6107,95.421875,0.010479777304732275,345,0,2.288818359375e-05,6.794929504394531e-06,1.7304361487428348e-06,2.629442946263261e-06,17792,YES,NA,YES,c5e06006cbf53bcdc3ebda812a88eafa1c21069d2e24eef6d321ada15c1cff5d,93095f527074b8f09df0a5f3e2917e8acdc3f6f7af8f584612b0daca6bf7ab94,c66fde967a7f2b783476a2649d749846d087d29a15fbe057e3013a8466696f56,PASS,PASS,NA
